"Data Source","World Development Indicators",

"Last Updated Date","2020-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Eritrea","ERI","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.4520034790039","76.4929962158203","76.2949981689453","76.0419998168945","75.8740005493164","75.5699996948242","75.2360000610352","74.875","74.4380035400391","74.0839996337891","73.2760009765625","72.4860000610352","71.8580017089844","71.3580017089844","71.0350036621094","71.4449996948242","71.8870010375977","72.4089965820313","72.5920028686523","72.9540023803711","73.4469985961914","73.8479995727539","74.1579971313477","74.4309997558594","74.5770034790039","74.5469970703125","74.5189971923828","74.463996887207","74.3550033569336",
"Spain","ESP","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.1129989624023","41.0429992675781","38.8380012512207","38.0639991760254","38.6599998474121","39.1910018920898","40.3050003051758","41.6310005187988","43.7280006408691","45.5540008544922","46.75","47.7369995117188","48.6780014038086","49.5579986572266","51.6570014953613","52.7620010375977","53.3240013122559","52.2210006713867","48.5029983520508","47.5209999084473","46.6049995422363","44.5989990234375","43.5859985351563","44.2830009460449","45.5870018005371","46.8629989624023","48.0029983520508","48.9469985961914","49.4669990539551",
"Estonia","EST","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.0750007629395","60.3530006408691","58.2519989013672","57.3359985351563","55.7960014343262","55.132999420166","55.1780014038086","54.6829986572266","52.3730010986328","51.1180000305176","50.4669990539551","51.1380004882813","52.1980018615723","52.875","53.9129981994629","56.9939994812012","57.8870010375977","58.0029983520508","52.6290016174316","50.4160003662109","53.6559982299805","55.132999420166","55.9910011291504","56.6510009765625","58.3489990234375","58.7430000305176","60.0849990844727","60.4070014953613","60.3079986572266",
"Ethiopia","ETH","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.6510009765625","75.7149963378906","75.6100006103516","75.5910034179688","75.9179992675781","76.2060012817383","76.4899978637695","76.754997253418","76.9759979248047","77.5130004882813","78.0439987182617","78.5370025634766","79.0540008544922","79.5830001831055","80.0879974365234","80.0350036621094","79.9520034790039","79.8140029907227","79.5210037231445","79.3249969482422","79.1809997558594","79.0380020141602","78.9020004272461","78.6330032348633","78.3649978637695","78.1640014648438","77.9860000610352","77.838996887207","77.8949966430664",
"European Union","EUU","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.2895649044356","51.4513098690217","50.1982872406368","49.6059791581129","49.5832849153537","49.4292069620146","49.5006228903232","49.7847693032606","50.0909400573868","50.3463946576823","50.5498907225157","50.2639338336135","50.337567447837","50.2580087799196","50.6337565426351","51.3345498240596","52.1543666715015","52.5031176738405","51.3883528193542","51.0402893204129","50.9602212789248","50.6258986167568","50.3046041929158","50.57759433981","51.0005555412068","51.6044272056709","52.336925400564","52.9539081208418","53.1371483899569",
"Fragile and conflict affected situations","FCS","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.7162557871706","60.5821928012851","60.4345765563402","60.1960094170928","59.9943702858097","59.7683943841524","59.6623059090658","59.5064734678936","59.2056739594835","59.0668977274146","58.8787798820392","58.5171430052716","58.327948262934","58.2434386059381","58.2501439918708","58.1623241043534","57.9703123553754","57.7015574664962","57.3412017284051","56.9077856001829","56.7075854120555","55.8666356027562","55.1187530193091","54.7509291864067","54.5806705462895","53.8593581500658","53.3910641865844","53.3694498246642","53.220254702328",
"Finland","FIN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.6160011291504","55.0629997253418","51.4739990234375","50.6660003662109","49.6580009460449","49.9580001831055","51.0009994506836","52.1399993896484","53.701000213623","54.2330017089844","54.9199981689453","54.9220008850098","54.6419982910156","54.2820014953613","55.5190010070801","56.3160018920898","57.1030006408691","57.5970001220703","55.4539985656738","54.8170013427734","55.1699981689453","55.0789985656738","54.2190017700195","53.7820014953613","53.3250007629395","53.3199996948242","53.6570014953613","54.9370002746582","55.185001373291",
"Fiji","FJI","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.859001159668","57.6419982910156","57.5320014953613","57.3450012207031","57.2589988708496","57.0330009460449","56.5309982299805","56.0330009460449","55.5359992980957","55.1110000610352","54.9729995727539","54.867000579834","54.8199996948242","54.7970008850098","54.7589988708496","55.6720008850098","56.5460014343262","57.359001159668","58.0139999389648","58.7919998168945","59.7190017700195","58.689998626709","57.6529998779297","56.6360015869141","56.2200012207031","55.6360015869141","55.4720001220703","55.2980003356934","55.2789993286133",
"France","FRA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.0279998779297","49.5279998779297","48.9049987792969","48.1300010681152","48.5810012817383","48.6399993896484","48.2239990234375","48.5429992675781","48.8089981079102","49.7319984436035","50.3390007019043","50.4749984741211","51.2830009460449","50.8400001525879","51.1479988098145","51.0839996337891","51.6500015258789","52.0730018615723","51.2939987182617","51.1290016174316","50.9259986877441","50.7569999694824","50.4329986572266","49.8639984130859","49.7210006713867","49.7900009155273","50.0320014953613","50.3059997558594","50.4799995422363",
"Faroe Islands","FRO","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.4599990844727","38.4729995727539","38.3450012207031","38.3320007324219","38.3190002441406","38.3440017700195","38.3709983825684","38.4379997253418","38.6780014038086","38.8600006103516","38.9269981384277","39.015998840332","39.140998840332","39.3740005493164","39.6259994506836","39.6500015258789","39.5900001525879","39.6749992370605","39.4630012512207","39.3689994812012","39.4700012207031","39.6809997558594","39.9739990234375","40.4379997253418","40.9339981079102","41.3689994812012","41.8240013122559","42.2120018005371","42.3139991760254",
"United Kingdom","GBR","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.867000579834","55.7060012817383","54.8580017089844","55.1119995117188","55.5369987487793","55.8839988708496","56.7270011901855","57.1580009460449","57.5509986877441","58.0250015258789","58.1269989013672","58.1660003662109","58.4189987182617","58.5940017700195","58.8240013122559","58.7719993591309","58.6829986572266","58.7190017700195","57.3720016479492","57.0519981384277","56.826000213623","57.1500015258789","57.5279998779297","58.5","59.0610008239746","59.5040016174316","59.8050003051758","60.2389984130859","60.3569984436035",
"Georgia","GEO","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65.3119964599609","63.8969993591309","64.3160018920898","62.7120018005371","62.8050003051758","59.3639984130859","58.6310005187988","56.314998626709","56.5190010070801","56.6030006408691","58.5880012512207","55.8759994506836","57.8339996337891","56.1419982910156","55.2610015869141","55.5830001831055","55.9589996337891","53.1910018920898","51.5379981994629","52.9179992675781","54.0989990234375","54.8499984741211","54.5859985351563","56.5820007324219","57.8269996643066","57.0740013122559","58.8400001525879","58.8699989318848","58.492000579834",
"Ghana","GHA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.4039993286133","71.3949966430664","70.9580001831055","70.5510025024414","70.1139984130859","69.6800003051758","69.245002746582","68.7559967041016","67.2770004272461","66.9940032958984","67.286003112793","67.4570007324219","67.6309967041016","67.8089981079102","67.9560012817383","68.0940017700195","67.7760009765625","67.4130020141602","66.8550033569336","66.4000015258789","65.8339996337891","65.234001159668","64.6029968261719","64.0090026855469","63.3889999389648","64.3119964599609","65.0810012817383","65.0699996948242","64.8619995117188",
"Gibraltar","GIB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.4570007324219","61.5050010681152","61.4519996643066","61.4199981689453","61.3470001220703","61.3709983825684","61.3600006103516","61.3269996643066","61.2200012207031","61.1300010681152","61.1259994506836","61.0139999389648","60.935001373291","60.8349990844727","60.7070007324219","60.7459983825684","60.6800003051758","60.5849990844727","60.3769989013672","60.1780014038086","60.0530014038086","59.9080009460449","59.7719993591309","59.6689987182617","59.5480003356934","59.2960014343262","59.0439987182617","58.8709983825684","58.8899993896484",
"Gambia, The","GMB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.5940017700195","52.7299995422363","52.7859992980957","52.8660011291504","52.9500007629395","52.9500007629395","52.9560012817383","52.9480018615723","52.8870010375977","52.8680000305176","52.8549995422363","52.7890014648438","52.765998840332","52.8009986877441","52.8660011291504","53.0019989013672","53.125","53.2000007629395","53.064998626709","53.1180000305176","53.2439994812012","53.3839988708496","53.3559989929199","53.4869995117188","53.515998840332","53.6790008544922","53.8040008544922","53.8860015869141","54.0209999084473",
"Guinea-Bissau","GNB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.2900009155273","71.2320022583008","71.1179962158203","71.0019989013672","70.838996887207","70.6589965820313","70.4779968261719","70.5950012207031","70.390998840332","70.2109985351563","70.1060028076172","70.0029983520508","69.9189987182617","69.8460006713867","69.7720031738281","69.8050003051758","69.8239974975586","69.8150024414063","69.6600036621094","69.6279983520508","69.6600036621094","69.7699966430664","69.8349990844727","69.9520034790039","70.0019989013672","70.0589981079102","70.1179962158203","70.1709976196289","70.1900024414063",
"Equatorial Guinea","GNQ","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.0540008544922","56.0709991455078","56.0579986572266","56.0550003051758","55.9900016784668","55.576000213623","55.2290000915527","55.0149993896484","54.9609985351563","55.1349983215332","55.0260009765625","55.0509986877441","55.3209991455078","55.7890014648438","56.3450012207031","56.4160003662109","56.6150016784668","56.9440002441406","57.189998626709","57.6240005493164","57.5069999694824","57.4599990844727","57.5690002441406","57.882999420166","58.2560005187988","57.9529991149902","57.7879981994629","57.8209991455078","57.9809989929199",
"Greece","GRC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.1189994812012","46.6710014343262","46.1370010375977","46.6240005493164","46.9550018310547","47.2480010986328","47.0940017700195","47.2529983520508","47.060001373291","47.3660011291504","46.8979988098145","47.4529991149902","48.0960006713867","48.3610000610352","48.359001159668","48.9189987182617","48.9560012817383","49.0870018005371","48.3160018920898","46.6129989624023","43.4000015258789","39.7770004272461","38.0089988708496","38.2779998779297","39.1990013122559","39.9490013122559","40.9490013122559","42.0429992675781","42.8440017700195",
"Grenada","GRD","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.2319984436035","60.2430000305176","60.2019996643066","60.2140007019043","60.2890014648438","60.2840003967285","60.3629989624023","60.4770011901855","60.5279998779297","60.5950012207031","60.6580009460449","60.7439994812012","60.8019981384277","60.7919998168945","60.5849990844727","60.4210014343262","60.2360000610352","60","59.6049995422363","59.3110008239746","59.3559989929199","64.2320022583008","59.4039993286133","60.1040000915527","59.8870010375977","60.3409996032715","60.6650009155273","60.8339996337891","60.8170013427734",
"Guam","GUM","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.0709991455078","68.7580032348633","67.4000015258789","65.7360000610352","65.3359985351563","64.9160003662109","63.6780014038086","64.6790008544922","60.0929985046387","58.8950004577637","60.1469993591309","61.1679992675781","62.1269989013672","63.1339988708496","63.2929992675781","62.7540016174316","61.8209991455078","61.7799987792969","60.7089996337891","61.1800003051758","57.492000579834","57.9930000305176","58.2369995117188","60.5900001525879","60.7630004882813","61.5120010375977","61.5029983520508","61.4389991760254","60.9879989624023",
"Guyana","GUY","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.6980018615723","52.7859992980957","52.8460006713867","52.3880004882813","51.9339981079102","51.5550003051758","51.2509994506836","50.9910011291504","50.7200012207031","50.5110015869141","50.1059989929199","49.6069984436035","49.8320007324219","50.0180015563965","50.1319999694824","50.3810005187988","50.3790016174316","50.2799987792969","49.943000793457","49.8190002441406","49.6730003356934","49.5660018920898","49.4799995422363","49.4609985351563","49.4169998168945","49.4189987182617","49.4539985656738","49.4679985046387","49.523998260498",
"High income","HIC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","56.7543666921972","56.2659547363979","55.7100390690902","55.7509433556493","55.9388185521123","55.9643743524817","56.2437853585349","56.2107738233522","56.3421039598926","56.6184041380397","56.4194100951207","55.9680520677231","55.8467785291101","55.9075099560453","56.2377588901177","56.7024856142925","57.1250255296183","57.1081891538153","55.6314893943689","55.3316747494552","55.3905012208623","55.5022257292084","55.49427106861","55.8730822115461","56.2491695650367","56.6893043494714","57.183857581241","57.6611804766387","57.6952927769352",
"Hong Kong SAR, China","HKG","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.548999786377","61.5069999694824","60.931999206543","60.7179985046387","59.9580001831055","59.8530006408691","59.9720001220703","58.4959983825684","57.4449996948242","58.2560005187988","58.1279983520508","57.1119995117188","56.4300003051758","57.0480003356934","57.5270004272461","57.931999206543","58.4309997558594","58.242000579834","57.0970001220703","56.5989990234375","57.576000213623","58.1119995117188","58.7779998779297","58.6720008850098","58.7480010986328","58.5909996032715","58.6790008544922","58.6459999084473","57.8930015563965",
"Honduras","HND","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.2719993591309","64.4570007324219","64.5910034179688","64.5169982910156","64.6880035400391","63.9659996032715","64.8119964599609","64.4509963989258","64.5100021362305","63.4690017700195","62.3899993896484","62.1020011901855","61.0060005187988","60.2960014343262","60.7179985046387","60.0629997253418","59.3639984130859","60.1269989013672","61.1119995117188","61.6949996948242","59.4029998779297","58.9519996643066","61.4420013427734","61.8810005187988","62.4739990234375","61.7080001831055","63.2879981994629","64.8730010986328","65.0670013427734",
"Heavily indebted poor countries (HIPC)","HPC","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","69.1804951764856","69.0903104323363","68.9230270111795","68.8334141184995","68.7908554719913","68.7854206794665","68.8183878839121","68.8274310934677","68.7060853864614","68.6822708857967","68.6873851309285","68.6619611745809","68.6385214762846","68.7064435767194","68.7581685721113","68.6885883343086","68.5323201841323","68.3201007050054","67.8778616421328","67.3974939791981","67.1188685004692","66.8187488741916","66.7054985736199","66.5278322483762","66.2703353333706","66.2665219113395","66.298563831792","66.3294921074537","66.2778016319897",
"Croatia","HRV","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.1980018615723","50.8409996032715","50.3120002746582","49.9140014648438","49.7150001525879","49.742000579834","49.3569984436035","48.1069984436035","46.6380004882813","45.0279998779297","44.8580017089844","44.4199981689453","45.0429992675781","46.1809997558594","46.5839996337891","46.851001739502","47.8440017700195","48.7400016784668","48.3660011291504","46.5579986572266","44.726001739502","43.1080017089844","41.9290008544922","43.1209983825684","44.0439987182617","44.4809989929199","45.826000213623","47.0260009765625","47.6319999694824",
"Haiti","HTI","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.4869995117188","62.1749992370605","61.7910003662109","61.4049987792969","60.9809989929199","60.5439987182617","60.0789985656738","59.5970001220703","59.1180000305176","58.0769996643066","57.4879989624023","56.867000579834","56.2779998779297","55.7220001220703","55.1580009460449","54.5610008239746","53.9449996948242","54.576000213623","54.8330001831055","55.226001739502","55.8969993591309","56.507999420166","56.7130012512207","56.9720001220703","57.1769981384277","57.3959999084473","57.6469993591309","57.8950004577637","57.9259986877441",
"Hungary","HUN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.5919990539551","48.9850006103516","45.976001739502","45.007999420166","44.4099998474121","43.273998260498","42.9830017089844","43.5929985046387","45.367000579834","45.773998260498","45.9830017089844","46.0330009460449","46.7430000305176","46.4830017089844","46.5419998168945","46.7700004577637","46.6279983520508","46.0970001220703","44.9690017700195","44.859001159668","45.1590003967285","45.9059982299805","46.7669982910156","49.5069999694824","51.0940017700195","52.9070014953613","53.9119987487793","54.4589996337891","54.5480003356934",
"IBRD only","IBD","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.9059316032066","63.8681356430761","63.5342011175781","63.2440613172056","62.8773244131053","62.5660276110273","62.3255488851263","62.0180979266149","61.8285957823066","61.6432835830006","61.2040060600969","60.7209036495958","60.3868341915636","60.3643498663877","60.2231873403608","60.0106848985988","59.9231575593076","59.6469550398107","59.1146199014364","58.820348795157","58.5851661429112","58.382350413624","58.1158922496896","57.825852393782","57.4913703988659","57.1333357230666","56.8755015707892","56.6982038427568","56.4017580424567",
"IDA & IBRD total","IBT","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.8487116460935","63.7979422651799","63.4807071421632","63.2301454249176","62.8907335818196","62.6208466016584","62.424965792041","62.1508914543778","61.9815678111649","61.8211931283481","61.4476462310584","61.0233367718114","60.7412450986163","60.7236853415251","60.5902565907919","60.4111995080399","60.327110553656","60.0764011592725","59.6040806246224","59.3612772839104","59.1535076922123","58.9132199149655","58.6278285106923","58.3782820309759","58.1024245160955","57.7665035439425","57.5902554783462","57.4602457352979","57.2336687310301",
"IDA total","IDA","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.5649793217274","63.4530410138302","63.2202389969239","63.1630487192478","62.9546793630427","62.880461362179","62.8914371504253","62.7675011945805","62.6847869208356","62.6314837857749","62.5472860868116","62.3773134648314","62.3157090532057","62.3063030398482","62.1906919706234","62.1398006763573","62.050375916539","61.8853555742118","61.6391497411516","61.5800856683476","61.4540396150462","61.0339487762417","60.645580847392","60.5255489743295","60.4435934740209","60.1578482701092","60.2501020717963","60.2522155380502","60.2323455321218",
"IDA blend","IDB","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.2132693697729","58.0715049266581","57.6879394027942","57.6528297494583","57.1159808783427","57.0927054326443","57.2495698953328","57.0449276250462","57.0689098827742","57.1952997861279","57.0601247974618","56.9119009923096","57.0334032791508","57.1610475892063","56.9183783100717","56.9216888915277","57.1081878089738","57.0853377553344","57.1330595459955","57.1848365993288","57.2916671390408","56.5879785937111","55.7972451374243","55.734554162177","55.6611269173582","54.9066776811917","54.530786014405","54.4266939180676","54.3671840208874",
"Indonesia","IDN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.5820007324219","63.390998840332","63.3079986572266","63.2319984436035","63.1459999084473","63.0299987792969","63.0130004882813","63.3339996337891","63.5190010070801","63.1539993286133","62.3300018310547","60.875","60.4469985961914","60.2890014648438","58.8300018310547","59.2089996337891","60.9370002746582","61.8390007019043","62.5870018005371","63.4160003662109","63.8059997558594","64.7070007324219","64.1439971923828","64.1080017089844","63.4939994812012","63.3339996337891","64.2119979858398","64.4729995727539","64.3330001831055",
"IDA only","IDX","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.2682045533088","66.1665126760579","66.0053146273246","65.9329059173806","65.8861281063132","65.7889499056051","65.7302022016609","65.6505196708832","65.5166125232816","65.3755537095554","65.3176093882059","65.1368319362792","64.9829781275299","64.9049397424983","64.8545671040481","64.7784392402001","64.5521886148975","64.3182925251677","63.9261555585292","63.815561660881","63.5732463141482","63.29784590319","63.1145177723184","62.9650053737197","62.8777187207126","62.8273131719617","63.1534913480233","63.2050233893572","63.200503656913",
"Isle of Man","IMN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.1969985961914","55.1389999389648","55.0769996643066","55.0970001220703","54.9749984741211","54.8240013122559","54.689998626709","54.5540008544922","54.390998840332","54.2820014953613","54.3810005187988","54.4539985656738","54.5709991455078","54.7350006103516","54.9189987182617","54.1689987182617","53.435001373291","52.6790008544922","51.7620010375977","50.984001159668","50.1030006408691","49.2449989318848","48.7939987182617","48.3899993896484","47.9809989929199","47.5660018920898","47.1759986877441","46.7859992980957","46.6529998779297",
"Not classified","INX","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.6100006103516","46.8950004577637","47.1080017089844","48.2299995422363","49.8289985656738","50.6860008239746","52.1720008850098","55.4490013122559","58.0559997558594","59.8269996643066","60.1380004882813","59.9459991455078","59.9770011901855","60.2369995117188","62.2840003967285","62.9500007629395","63.1389999389648","61.3650016784668","56.1020011901855","53.8040008544922","52.7569999694824","52.4570007324219","53.8170013427734","54.8059997558594","55.9959983825684","57.1699981689453","58.0209999084473","58.7809982299805","59.007999420166",
"Iran, Islamic Rep.","IRN","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.6339988708496","40.3709983825684","40.0540008544922","39.7599983215332","39.4469985961914","39.1279983520508","39.0849990844727","39.064998626709","39.060001373291","39.1500015258789","39.3400001525879","39.5299987792969","40.6720008850098","41.8880004882813","41.7220001220703","41.1870002746582","40.5499992370605","38.6119995117188","38.3889999389648","37.0989990234375","37.1940002441406","36.7840003967285","37.3740005493164","36.9690017700195","37.75","38.4799995422363","39.4379997253418","39.5400009155273","39.5810012817383",
"Iraq","IRQ","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.4410018920898","38.2960014343262","38.3380012512207","38.4300003051758","38.4830017089844","38.5629997253418","38.6139984130859","38.5999984741211","38.560001373291","38.5579986572266","38.5509986877441","38.5110015869141","38.492000579834","38.5","38.5139999389648","38.5400009155273","38.548999786377","38.6339988708496","38.5499992370605","38.560001373291","38.6749992370605","38.7980003356934","39.0089988708496","39.2210006713867","39.2560005187988","39.2550010681152","37.0779991149902","37.3390007019043","37.484001159668",
"Iceland","ISL","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.3830032348633","71.9680023193359","70.5210037231445","70.5059967041016","72.7310028076172","72.7929992675781","71.8570022583008","73.6780014038086","75.5459976196289","76.8489990234375","76.6309967041016","74.7089996337891","73.7149963378906","73.3010025024414","73.8379974365234","74.4540023803711","74.9940032958984","73.8300018310547","69.25","69.2360000610352","69.0910034179688","69.890998840332","71.056999206543","72.5339965820313","73.9540023803711","75.431999206543","74.5419998168945","73.254997253418","72.9000015258789",
"Israel","ISR","Employment to population ratio, 15+, total (%) (modeled ILO estimate)","SL.EMP.TOTL.SP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.2159996032715","51.1769981384277","53.1199989318848","55.5009994506836","56.398998260498","55.9609985351563","54.7540016174316","53.8680000305176","53.9230003356934","54.4080009460449","53.9609985351563","52.6640014648438","52.5690002441406","53.3059997558594","54.7099990844727","55.4910011291504","56.814998626709","57.9169998168945","56.7649993896484","57.6860008239746","58.375","59.1980018615723","59.7729988098145","60.375","60.7630004882813","61.1450004577637","61.4039993286133","61.5219993591309","61.5690002441406",
