"OID","Country or Area","Year","Description","Magnitude","Value"
"68491F..ZF...","MAURITIUS","1959","GOVERNMENT CONSUMPTION EXPEND.","MAURITIAN RUPEES","93000000"
"68491F..ZF...","MAURITIUS","1958","GOVERNMENT CONSUMPTION EXPEND.","MAURITIAN RUPEES","860000000"
"68491F..ZF...","MAURITIUS","1957","GOVERNMENT CONSUMPTION EXPEND.","MAURITIAN RUPEES","74000000"
"68491F..ZF...","MAURITIUS","1956","GOVERNMENT CONSUMPTION EXPEND.","MAURITIAN RUPEES","65000000"
"68491F..ZF...","MAURITIUS","1955","GOVERNMENT CONSUMPTION EXPEND.","MAURITIAN RUPEES","62000000"
"68491F..ZF...","MAURITIUS","1954","GOVERNMENT CONSUMPTION EXPEND.","MAURITIAN RUPEES","62000000"
"68491F..ZF...","MAURITIUS","1953","GOVERNMENT CONSUMPTION EXPEND.","MAURITIAN RUPEES","60000000"
"68491F..ZF...","MAURITIUS","1952","GOVERNMENT CONSUMPTION EXPEND.","MAURITIAN RUPEES","66000000"
"27391F.CZF...","MEXICO","2009","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","1375780000000"
"27391F.CZF...","MEXICO","2008","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","1248980000000"
"27391F.CZF...","MEXICO","2007","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","1180740000000"
"27391F.CZF...","MEXICO","2006","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","1080750000000"
"27391F.CZF...","MEXICO","2005","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","992393000000"
"27391F.CZF...","MEXICO","2004","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","920896000000"
"27391F.CZF...","MEXICO","2003","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","893844000000"
"27391F.CZF...","MEXICO","2002","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","759866000000"
"27391F.CZF...","MEXICO","2001","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","683377000000"
"27391F.CZF...","MEXICO","2000","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","612621000000"
"27391F.CZF...","MEXICO","1999","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","506459000000"
"27391F.CZF...","MEXICO","1998","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","399956000000"
"27391F.CZF...","MEXICO","1997","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","314622000000"
"27391F.CZF...","MEXICO","1996","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","243706000000"
"27391F.CZF...","MEXICO","1995","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","191981000000"
"27391F.CZF...","MEXICO","1994","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","164161000000"
"27391F.CZF...","MEXICO","1993","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","138565000000"
"27391F.CZF...","MEXICO","1992","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","111752000000"
"27391F.CZF...","MEXICO","1991","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","86162600000"
"27391F.CZF...","MEXICO","1990","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","61949300000"
"27391F.CZF...","MEXICO","1989","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","45382700000"
"27391F.CZF...","MEXICO","1988","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","35027500000"
"27391F.CZF...","MEXICO","1987","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","16995000000"
"27391F.CZF...","MEXICO","1986","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","7208210000"
"27391F.CZF...","MEXICO","1985","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","4374000000"
"27391F.CZF...","MEXICO","1984","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","2722000000"
"27391F.CZF...","MEXICO","1983","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","1574000000"
"27391F.CZF...","MEXICO","1982","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","1026000000"
"27391F.CZF...","MEXICO","1981","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","660000000"
"27391F.CZF...","MEXICO","1980","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","449000000"
"27391F.CZF...","MEXICO","1979","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","334300000"
"27391F.CZF...","MEXICO","1978","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","255200000"
"27391F.CZF...","MEXICO","1977","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","199000000"
"27391F.CZF...","MEXICO","1976","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","150900000"
"27391F.CZF...","MEXICO","1975","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","113500000"
"27391F.CZF...","MEXICO","1974","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","82300000"
"27391F.CZF...","MEXICO","1973","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","63400000"
"27391F.CZF...","MEXICO","1972","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","48700000"
"27391F.CZF...","MEXICO","1971","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","37300000"
"27391F.CZF...","MEXICO","1970","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","32200000"
"27391F.CZF...","MEXICO","1969","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","28800000"
"27391F.CZF...","MEXICO","1968","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","25900000"
"27391F.CZF...","MEXICO","1967","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","22500000"
"27391F.CZF...","MEXICO","1966","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","20400000"
"27391F.CZF...","MEXICO","1965","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","18000000"
"27391F.CZF...","MEXICO","1964","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","16600000"
"27391F.CZF...","MEXICO","1963","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","14200000"
"27391F.CZF...","MEXICO","1962","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","9600000"
"27391F.CZF...","MEXICO","1961","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","8600000"
"27391F.CZF...","MEXICO","1960","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","8000000"
"27391F.CZF...","MEXICO","1959","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","6200000"
"27391F.CZF...","MEXICO","1958","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","5900000"
"27391F.CZF...","MEXICO","1957","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","5200000"
"27391F.CZF...","MEXICO","1956","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","4400000"
"27391F.CZF...","MEXICO","1955","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","3800000"
"27391F.CZF...","MEXICO","1954","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","3100000"
"27391F.CZF...","MEXICO","1953","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","2600000"
"27391F.CZF...","MEXICO","1952","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","2500000"
"27391F.CZF...","MEXICO","1951","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","2200000"
"27391F.CZF...","MEXICO","1950","GOVERNMENT CONSUMPTION EXPEND. SA","MEXICAN PESOS","1800000"
"92191F..ZF...","MOLDOVA","2008","GOVERNMENT CONSUMPTION EXPEND.","LEI","12774600000"
"92191F..ZF...","MOLDOVA","2007","GOVERNMENT CONSUMPTION EXPEND.","LEI","11277600000"
"92191F..ZF...","MOLDOVA","2006","GOVERNMENT CONSUMPTION EXPEND.","LEI","9612220000"
"92191F..ZF...","MOLDOVA","2005","GOVERNMENT CONSUMPTION EXPEND.","LEI","6674310000"
"92191F..ZF...","MOLDOVA","2004","GOVERNMENT CONSUMPTION EXPEND.","LEI","5172500000"
"92191F..ZF...","MOLDOVA","2003","GOVERNMENT CONSUMPTION EXPEND.","LEI","5739310000"
"92191F..ZF...","MOLDOVA","2002","GOVERNMENT CONSUMPTION EXPEND.","LEI","4796350000"
"92191F..ZF...","MOLDOVA","2001","GOVERNMENT CONSUMPTION EXPEND.","LEI","2878020000"
"92191F..ZF...","MOLDOVA","2000","GOVERNMENT CONSUMPTION EXPEND.","LEI","2471820000"
"92191F..ZF...","MOLDOVA","1999","GOVERNMENT CONSUMPTION EXPEND.","LEI","1953580000"
"92191F..ZF...","MOLDOVA","1998","GOVERNMENT CONSUMPTION EXPEND.","LEI","2326940000"
"92191F..ZF...","MOLDOVA","1997","GOVERNMENT CONSUMPTION EXPEND.","LEI","2663300000"
"92191F..ZF...","MOLDOVA","1996","GOVERNMENT CONSUMPTION EXPEND.","LEI","2112570000"
"92191F..ZF...","MOLDOVA","1995","GOVERNMENT CONSUMPTION EXPEND.","LEI","1754900000"
"92191F..ZF...","MOLDOVA","1994","GOVERNMENT CONSUMPTION EXPEND.","LEI","1086400000"
"92191F..ZF...","MOLDOVA","1993","GOVERNMENT CONSUMPTION EXPEND.","LEI","289688000"
"92191F..ZF...","MOLDOVA","1992","GOVERNMENT CONSUMPTION EXPEND.","LEI","30700000"
"92191F..ZF...","MOLDOVA","1991","GOVERNMENT CONSUMPTION EXPEND.","LEI","4600000"
"94891F..ZF...","MONGOLIA","2008","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","917003000000"
"94891F..ZF...","MONGOLIA","2007","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","598566000000"
"94891F..ZF...","MONGOLIA","2006","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","425279000000"
"94891F..ZF...","MONGOLIA","2005","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","344488000000"
"94891F..ZF...","MONGOLIA","2004","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","312843000000"
"94891F..ZF...","MONGOLIA","2003","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","246082000000"
"94891F..ZF...","MONGOLIA","2002","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","227446000000"
"94891F..ZF...","MONGOLIA","2001","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","210538000000"
"94891F..ZF...","MONGOLIA","2000","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","180330000000"
"94891F..ZF...","MONGOLIA","1999","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","158126000000"
"94891F..ZF...","MONGOLIA","1998","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","147493000000"
"94891F..ZF...","MONGOLIA","1997","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","113956000000"
"94891F..ZF...","MONGOLIA","1996","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","92962600000"
"94891F..ZF...","MONGOLIA","1995","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","72330700000"
"94891F..ZF...","MONGOLIA","1994","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","80139400000"
"94891F..ZF...","MONGOLIA","1993","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","44152000000"
"94891F..ZF...","MONGOLIA","1992","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","8895900000"
"94891F..ZF...","MONGOLIA","1991","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","4753400000"
"94891F..ZF...","MONGOLIA","1990","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","3118200000"
"94891F..ZF...","MONGOLIA","1989","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","3219300000"
"94891F..ZF...","MONGOLIA","1988","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","3137300000"
"94891F..ZF...","MONGOLIA","1987","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","2920500000"
"94891F..ZF...","MONGOLIA","1986","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","2808600000"
"94891F..ZF...","MONGOLIA","1985","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","2586800000"
"94891F..ZF...","MONGOLIA","1984","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","2442400000"
"94891F..ZF...","MONGOLIA","1983","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","2329600000"
"94891F..ZF...","MONGOLIA","1982","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","2204000000"
"94891F..ZF...","MONGOLIA","1981","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","2125500000"
"94891F..ZF...","MONGOLIA","1980","GOVERNMENT CONSUMPTION EXPEND.","TOGROGS","1820800000"
"35191F..ZF...","MONTSERRAT","2009","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","78880000"
"35191F..ZF...","MONTSERRAT","2008","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","75820000"
"35191F..ZF...","MONTSERRAT","2007","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","74180000"
"35191F..ZF...","MONTSERRAT","2006","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","65600000"
"35191F..ZF...","MONTSERRAT","2005","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","60500000"
"35191F..ZF...","MONTSERRAT","2004","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","58760000"
"35191F..ZF...","MONTSERRAT","2003","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","54420000"
"35191F..ZF...","MONTSERRAT","2002","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","44510000"
"35191F..ZF...","MONTSERRAT","2001","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","48030000"
"35191F..ZF...","MONTSERRAT","2000","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","46560000"
"35191F..ZF...","MONTSERRAT","1999","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","54030000"
"35191F..ZF...","MONTSERRAT","1998","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","54390000"
"35191F..ZF...","MONTSERRAT","1997","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","59360000"
"35191F..ZF...","MONTSERRAT","1996","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","53280000"
"35191F..ZF...","MONTSERRAT","1995","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","36730000"
"35191F..ZF...","MONTSERRAT","1994","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","38620000"
"35191F..ZF...","MONTSERRAT","1993","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","36430000"
"35191F..ZF...","MONTSERRAT","1992","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","35800000"
"35191F..ZF...","MONTSERRAT","1991","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","34800000"
"35191F..ZF...","MONTSERRAT","1990","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","32120000"
"35191F..ZF...","MONTSERRAT","1989","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","28680000"
"35191F..ZF...","MONTSERRAT","1988","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","25390000"
"35191F..ZF...","MONTSERRAT","1987","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","23740000"
"35191F..ZF...","MONTSERRAT","1986","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","22140000"
"35191F..ZF...","MONTSERRAT","1985","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","19940000"
"35191F..ZF...","MONTSERRAT","1984","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","19280000"
"35191F..ZF...","MONTSERRAT","1983","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","17930000"
"35191F..ZF...","MONTSERRAT","1982","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","16880000"
"35191F..ZF...","MONTSERRAT","1981","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","14120000"
"35191F..ZF...","MONTSERRAT","1980","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","12240000"
"35191F..ZF...","MONTSERRAT","1979","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","10410000"
"35191F..ZF...","MONTSERRAT","1978","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","7790000"
"35191F..ZF...","MONTSERRAT","1977","GOVERNMENT CONSUMPTION EXPEND.","E.CARIBBEAN DOLL","6700000"
"68691F..ZF...","MOROCCO","2007","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","112230000000"
"68691F..ZF...","MOROCCO","2006","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","107071000000"
"68691F..ZF...","MOROCCO","2005","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","102110000000"
"68691F..ZF...","MOROCCO","2004","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","94321000000"
"68691F..ZF...","MOROCCO","2003","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","86470000000"
"68691F..ZF...","MOROCCO","2002","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","81339000000"
"68691F..ZF...","MOROCCO","2001","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","79414000000"
"68691F..ZF...","MOROCCO","2000","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","72346000000"
"68691F..ZF...","MOROCCO","1999","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","70051000000"
"68691F..ZF...","MOROCCO","1998","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","64290000000"
"68691F..ZF...","MOROCCO","1997","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","56610000000"
"68691F..ZF...","MOROCCO","1996","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","53820000000"
"68691F..ZF...","MOROCCO","1995","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","50060000000"
"68691F..ZF...","MOROCCO","1994","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","48530000000"
"68691F..ZF...","MOROCCO","1993","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","44450000000"
"68691F..ZF...","MOROCCO","1992","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","41050000000"
"68691F..ZF...","MOROCCO","1991","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","37690000000"
"68691F..ZF...","MOROCCO","1990","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","32980000000"
"68691F..ZF...","MOROCCO","1989","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","30410000000"
"68691F..ZF...","MOROCCO","1988","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","28040000000"
"68691F..ZF...","MOROCCO","1987","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","24630000000"
"68691F..ZF...","MOROCCO","1986","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","23750000000"
"68691F..ZF...","MOROCCO","1985","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","20520000000"
"68691F..ZF...","MOROCCO","1984","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","17480000000"
"68691F..ZF...","MOROCCO","1983","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","16630000000"
"68691F..ZF...","MOROCCO","1982","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","17000000000"
"68691F..ZF...","MOROCCO","1981","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","15080000000"
"68691F..ZF...","MOROCCO","1980","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","13590000000"
"68691F..ZF...","MOROCCO","1979","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","13230000000"
"68691F..ZF...","MOROCCO","1978","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","11470000000"
"68691F..ZF...","MOROCCO","1977","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","10250000000"
"68691F..ZF...","MOROCCO","1976","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","9210000000"
"68691F..ZF...","MOROCCO","1975","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","5920000000"
"68691F..ZF...","MOROCCO","1974","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","4040000000"
"68691F..ZF...","MOROCCO","1973","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","2990000000"
"68691F..ZF...","MOROCCO","1972","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","2960000000"
"68691F..ZF...","MOROCCO","1971","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","2710000000"
"68691F..ZF...","MOROCCO","1970","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","2440000000"
"68691F..ZF...","MOROCCO","1969","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","2240000000"
"68691F..ZF...","MOROCCO","1968","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","2130000000"
"68691F..ZF...","MOROCCO","1967","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","1930000000"
"68691F..ZF...","MOROCCO","1966","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","1880000000"
"68691F..ZF...","MOROCCO","1965","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","1800000000"
"68691F..ZF...","MOROCCO","1964","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","1860000000"
"68691F..ZF...","MOROCCO","1963","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","1710000000"
"68691F..ZF...","MOROCCO","1962","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","1460000000"
"68691F..ZF...","MOROCCO","1961","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","1310000000"
"68691F..ZF...","MOROCCO","1960","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","1220000000"
"68691F..ZF...","MOROCCO","1959","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","1060000000"
"68691F..ZF...","MOROCCO","1958","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","1030000000"
"68691F..ZF...","MOROCCO","1957","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","920000000"
"68691F..ZF...","MOROCCO","1956","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","810000000"
"68691F..ZF...","MOROCCO","1955","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","700000000"
"68691F..ZF...","MOROCCO","1954","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","550000000"
"68691F..ZF...","MOROCCO","1953","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","480000000"
"68691F..ZF...","MOROCCO","1952","GOVERNMENT CONSUMPTION EXPEND.","DIRHAMS","400000000"
"68891F..ZF...","MOZAMBIQUE","2007","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","24738100000"
"68891F..ZF...","MOZAMBIQUE","2006","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","22228500000"
"68891F..ZF...","MOZAMBIQUE","2005","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","19662900000"
"68891F..ZF...","MOZAMBIQUE","2004","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","17729400000"
"68891F..ZF...","MOZAMBIQUE","2003","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","14155700000"
"68891F..ZF...","MOZAMBIQUE","2002","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","12246600000"
"68891F..ZF...","MOZAMBIQUE","2001","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","11381300000"
"68891F..ZF...","MOZAMBIQUE","2000","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","7515550000"
"68891F..ZF...","MOZAMBIQUE","1999","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","7107050000"
"68891F..ZF...","MOZAMBIQUE","1998","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","5354710000"
"68891F..ZF...","MOZAMBIQUE","1997","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","4037330000"
"68891F..ZF...","MOZAMBIQUE","1996","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","2937210000"
"68891F..ZF...","MOZAMBIQUE","1995","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","2008770000"
"68891F..ZF...","MOZAMBIQUE","1994","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","2587970000"
"68891F..ZF...","MOZAMBIQUE","1993","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","1202550000"
"68891F..ZF...","MOZAMBIQUE","1992","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","665552000"
"68891F..ZF...","MOZAMBIQUE","1991","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","424261000"
"68891F..ZF...","MOZAMBIQUE","1990","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","271000000"
"68891F..ZF...","MOZAMBIQUE","1989","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","195000000"
"68891F..ZF...","MOZAMBIQUE","1988","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","115000000"
"68891F..ZF...","MOZAMBIQUE","1987","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","68000000"
"68891F..ZF...","MOZAMBIQUE","1986","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","27000000"
"68891F..ZF...","MOZAMBIQUE","1985","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","23000000"
"68891F..ZF...","MOZAMBIQUE","1984","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","21000000"
"68891F..ZF...","MOZAMBIQUE","1983","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","22000000"
"68891F..ZF...","MOZAMBIQUE","1982","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","19000000"
"68891F..ZF...","MOZAMBIQUE","1981","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","17000000"
"68891F..ZF...","MOZAMBIQUE","1980","GOVERNMENT CONSUMPTION EXPEND.","METICAIS","14000000"
"72891F..ZF...","NAMIBIA","2004","GOVERNMENT CONSUMPTION EXPEND.","NAMIBIA DOLLARS","9049000000"
"72891F..ZF...","NAMIBIA","2003","GOVERNMENT CONSUMPTION EXPEND.","NAMIBIA DOLLARS","8969000000"
"72891F..ZF...","NAMIBIA","2002","GOVERNMENT CONSUMPTION EXPEND.","NAMIBIA DOLLARS","8692000000"
