Country or Area,Subgroup,Year,Value
Qatar,Male,2002,33452
Qatar,Male,2001,32003
Qatar,Male,2000,31634
Qatar,Male,1999,31830
Republic of Moldova,Female,2005,89274
Republic of Moldova,Female,2004,98087
Republic of Moldova,Female,2003,104879
Republic of Moldova,Female,2002,110779
Republic of Moldova,Female,2001,116710
Republic of Moldova,Female,2000,122834
Republic of Moldova,Female,1999,128650
Republic of Moldova,Male,2005,94885
Republic of Moldova,Male,2004,103563
Republic of Moldova,Male,2003,110563
Republic of Moldova,Male,2002,116691
Republic of Moldova,Male,2001,122003
Republic of Moldova,Male,2000,129359
Republic of Moldova,Male,1999,133487
Romania,Female,2005,469347
Romania,Female,2004,486166
Romania,Female,2003,478197
Romania,Female,2002,496722
Romania,Female,2001,527058
Romania,Female,2000,576252
Romania,Female,1999,623161
Romania,Male,2005,500948
Romania,Male,2004,519367
Romania,Male,2003,512610
Romania,Male,2002,531975
Romania,Male,2001,563114
Romania,Male,2000,612806
Romania,Male,1999,661346
Russian Federation,Female,2005,2588506
Russian Federation,Female,2004,2598131
Russian Federation,Female,2003,2639782
Russian Federation,Female,2002,2700740
Russian Federation,Female,2001,2770825
Russian Federation,Female,1999,2982600
Russian Federation,Male,2005,2720099
Russian Federation,Male,2004,2731482
Russian Federation,Male,2003,2777143
Russian Federation,Male,2002,2853867
Russian Federation,Male,2001,2931523
Russian Federation,Male,1999,3155700
Rwanda,Female,2005,875942
Rwanda,Female,2004,890432
Rwanda,Female,2003,826002
Rwanda,Female,2002,771233
Rwanda,Female,2001,737833
Rwanda,Female,2000,709793
Rwanda,Female,1999,643834
Rwanda,Male,2005,848055
Rwanda,Male,2004,862156
Rwanda,Male,2003,810561
Rwanda,Male,2002,763277
Rwanda,Male,2001,737739
Rwanda,Male,2000,721864
Rwanda,Male,1999,644835
Saint Kitts and Nevis,Female,2005,3160
Saint Kitts and Nevis,Female,2004,3209
Saint Kitts and Nevis,Female,2003,3139
Saint Kitts and Nevis,Female,2002,3178
Saint Kitts and Nevis,Female,2001,3349
Saint Kitts and Nevis,Female,2000,3366
Saint Kitts and Nevis,Male,2005,3190
Saint Kitts and Nevis,Male,2004,3185
Saint Kitts and Nevis,Male,2003,3262
Saint Kitts and Nevis,Male,2002,3262
Saint Kitts and Nevis,Male,2001,3368
Saint Kitts and Nevis,Male,2000,3556
Saint Lucia,Female,2005,11455
Saint Lucia,Female,2004,11510
Saint Lucia,Female,2003,11882
Saint Lucia,Female,2002,12211
Saint Lucia,Female,2001,12416
Saint Lucia,Female,2000,12499
Saint Lucia,Female,1999,12524
Saint Lucia,Male,2005,12118
Saint Lucia,Male,2004,12311
Saint Lucia,Male,2003,12691
Saint Lucia,Male,2002,12743
Saint Lucia,Male,2001,13065
Saint Lucia,Male,2000,12848
Saint Lucia,Male,1999,13057
Samoa,Female,2005,15150
Samoa,Female,2004,14953
Samoa,Female,2003,14860
Samoa,Female,2002,14454
Samoa,Female,2001,14052
Samoa,Female,2000,13478
Samoa,Female,1999,13007
Samoa,Male,2005,16446
Samoa,Male,2004,16222
Samoa,Male,2003,16199
Samoa,Male,2002,15710
Samoa,Male,2001,15151
Samoa,Male,2000,14548
Samoa,Male,1999,14290
San Marino,Female,2000,600
San Marino,Male,2000,649
Sao Tome and Principe,Female,2005,14814
Sao Tome and Principe,Female,2004,14504
Sao Tome and Principe,Female,2003,14224
Sao Tome and Principe,Female,2002,13899
Sao Tome and Principe,Female,2001,13326
Sao Tome and Principe,Female,1999,11564
Sao Tome and Principe,Male,2005,15654
Sao Tome and Principe,Male,2004,15280
Sao Tome and Principe,Male,2003,15123
Sao Tome and Principe,Male,2002,14881
Sao Tome and Principe,Male,2001,14469
Sao Tome and Principe,Male,1999,12205
Saudi Arabia,Female,2005,1602646
Saudi Arabia,Female,2004,1586760
Saudi Arabia,Female,2003,1560288
Saudi Arabia,Male,2005,1661002
Saudi Arabia,Male,2004,1639133
Saudi Arabia,Male,2003,1611993
Senegal,Female,2005,702426
Senegal,Female,2004,667373
Senegal,Female,2003,611622
Senegal,Female,2002,563533
Senegal,Female,2001,539846
Senegal,Female,2000,509521
Senegal,Female,1999,474614
Senegal,Male,2005,741737
Senegal,Male,2004,715376
Senegal,Male,2003,675471
Senegal,Male,2002,633548
Senegal,Male,2001,619875
Senegal,Male,2000,598191
Senegal,Male,1999,559451
Serbia and Montenegro,Female,2001,185209
Serbia and Montenegro,Female,2000,189606
Serbia and Montenegro,Female,1999,202917
Serbia and Montenegro,Male,2001,194366
Serbia and Montenegro,Male,2000,199708
Serbia and Montenegro,Male,1999,214913
Seychelles,Female,2005,4450
Seychelles,Female,2004,4345
Seychelles,Female,2003,4610
Seychelles,Female,2002,4699
Seychelles,Female,2001,4794
Seychelles,Female,2000,4944
Seychelles,Female,1999,4935
Seychelles,Male,2005,4754
Seychelles,Male,2004,4561
Seychelles,Male,2003,4867
Seychelles,Male,2002,4924
Seychelles,Male,2001,4988
Seychelles,Male,2000,5081
Seychelles,Male,1999,5079
Sierra Leone,Female,2001,230384
Sierra Leone,Male,2001,323924
Singapore,Female,2005,139927
Singapore,Female,2004,142936
Singapore,Female,2003,144706
Singapore,Female,2002,146026
Singapore,Female,2001,145958
Singapore,Female,2000,147407
Singapore,Female,1999,144519
Singapore,Male,2005,150334
Singapore,Male,2004,153483
Singapore,Male,2003,155233
Singapore,Male,2002,156475
Singapore,Male,2001,156608
Singapore,Male,2000,158298
Singapore,Male,1999,155440
Slovakia,Female,2005,117545
Slovakia,Female,2004,123597
Slovakia,Female,2003,130900
Slovakia,Female,2002,138445
Slovakia,Female,2001,146067
Slovakia,Female,2000,150148
Slovakia,Female,1999,153575
Slovakia,Male,2005,124914
Slovakia,Male,2004,131309
Slovakia,Male,2003,139104
Slovakia,Male,2002,145867
Slovakia,Male,2001,154122
Slovakia,Male,2000,159251
Slovakia,Male,1999,163026
Slovenia,Female,2005,45050
Slovenia,Female,2004,45357
Slovenia,Female,2003,42247
Slovenia,Female,2002,41696
Slovenia,Female,2001,41941
Slovenia,Female,2000,42741
Slovenia,Female,1999,44372
Slovenia,Male,2005,48106
Slovenia,Male,2004,48014
Slovenia,Male,2003,44838
Slovenia,Male,2002,44325
Slovenia,Male,2001,44447
Slovenia,Male,2000,44109
Slovenia,Male,1999,47164
Solomon Islands,Female,2005,34020
Solomon Islands,Female,2004,33193
Solomon Islands,Female,2003,31688
Solomon Islands,Female,2002,30913
Solomon Islands,Female,2001,30219
Solomon Islands,Female,2000,26422
Solomon Islands,Female,1999,26843
Solomon Islands,Male,2005,38650
Solomon Islands,Male,2004,37713
Solomon Islands,Male,2003,36458
Solomon Islands,Male,2002,35567
Solomon Islands,Male,2001,34767
Solomon Islands,Male,2000,30942
Solomon Islands,Male,1999,31173
South Africa,Female,2004,3627631
South Africa,Female,2003,3648488
South Africa,Female,2002,3652278
South Africa,Female,2001,3623428
South Africa,Female,2000,3616042
South Africa,Female,1999,3895887
South Africa,Male,2004,3816511
South Africa,Male,2003,3821988
South Africa,Male,2002,3813450
South Africa,Male,2001,3789987
South Africa,Male,2000,3828760
South Africa,Male,1999,4039334
Spain,Female,2005,1199995
Spain,Female,2004,1207806
Spain,Female,2003,1202628
Spain,Female,2002,1204217
Spain,Female,2001,1211291
Spain,Female,2000,1228386
Spain,Female,1999,1246331
Spain,Male,2005,1284908
Spain,Male,2004,1289707
Spain,Male,2003,1285691
Spain,Male,2002,1286527
Spain,Male,2001,1293912
Spain,Male,2000,1311609
Spain,Male,1999,1333577
Sri Lanka,Female,2003,834848
Sri Lanka,Female,2002,862603
Sri Lanka,Male,2003,867187
Sri Lanka,Male,2002,901697
St Vincent and the Grenadines,Female,2005,8398
St Vincent and the Grenadines,Female,2004,8482
St Vincent and the Grenadines,Female,2003,9065
St Vincent and the Grenadines,Female,2002,8773
St Vincent and the Grenadines,Female,2001,9209
St Vincent and the Grenadines,Female,2000,9244
St Vincent and the Grenadines,Male,2005,9460
St Vincent and the Grenadines,Male,2004,9054
St Vincent and the Grenadines,Male,2003,9564
St Vincent and the Grenadines,Male,2002,9357
St Vincent and the Grenadines,Male,2001,9843
St Vincent and the Grenadines,Male,2000,9939
Sudan,Female,2005,1496231
Sudan,Female,2004,1460721
Sudan,Female,2003,1378330
Sudan,Female,2002,1302788
Sudan,Female,2001,1261155
Sudan,Female,2000,1158618
Sudan,Female,1999,1134712
Sudan,Male,2005,1781859
Sudan,Male,2004,1747465
Sudan,Male,2003,1649797
Sudan,Male,2002,1586274
Sudan,Male,2001,1538628
Sudan,Male,2000,1407885
Sudan,Male,1999,1378112
Suriname,Female,2005,31663
Suriname,Female,2003,31468
Suriname,Female,2002,31157
Suriname,Female,2001,31742
Suriname,Male,2005,33864
Suriname,Male,2003,33191
Suriname,Male,2002,32866
Suriname,Male,2001,33110
Swaziland,Female,2005,103018
Swaziland,Female,2004,105088
Swaziland,Female,2003,101052
Swaziland,Female,2002,100456
Swaziland,Female,2001,103135
Swaziland,Female,2000,103542
Swaziland,Female,1999,103651
Swaziland,Male,2005,111036
Swaziland,Male,2004,113264
Swaziland,Male,2003,107392
Swaziland,Male,2002,108581
Swaziland,Male,2001,108928
Swaziland,Male,2000,110444
Swaziland,Male,1999,109390
Sweden,Female,2005,320465
Sweden,Female,2004,335883
Sweden,Female,2003,382511
Sweden,Female,2002,388090
Sweden,Female,2001,387719
Sweden,Female,2000,382626
Sweden,Female,1999,377131
Sweden,Male,2005,337996
Sweden,Male,2004,354875
Sweden,Male,2003,392377
Sweden,Male,2002,397684
Sweden,Male,2001,398308
Sweden,Male,2000,393080
Sweden,Male,1999,385897
Switzerland,Female,2005,254549
Switzerland,Female,2004,258271
Switzerland,Female,2003,260456
Switzerland,Female,2002,260790
Switzerland,Female,2001,261423
Switzerland,Female,2000,261734
Switzerland,Female,1999,257220
Switzerland,Male,2005,269673
Switzerland,Male,2004,273821
Switzerland,Male,2003,275121
Switzerland,Male,2002,275633
Switzerland,Male,2001,276321
Switzerland,Male,2000,276638
Switzerland,Male,1999,272390
Syria,Female,2005,1075740
Syria,Female,2004,1043452
Syria,Female,2003,1021854
Syria,Female,2002,1372113
Syria,Female,2001,1338050
Syria,Female,2000,1304123
Syria,Female,1999,1282493
Syria,Male,2005,1176405
Syria,Male,2004,1149312
Syria,Male,2003,1127639
Syria,Male,2002,1532456
Syria,Male,2001,1496973
Syria,Male,2000,1470799
Syria,Male,1999,1455590
Tajikistan,Female,2005,333866
Tajikistan,Female,2004,331222
Tajikistan,Female,2003,333760
Tajikistan,Female,2002,329101
Tajikistan,Female,2001,322346
Tajikistan,Female,2000,328249
Tajikistan,Female,1999,330990
Tajikistan,Male,2005,359212
Tajikistan,Male,2004,359048
Tajikistan,Male,2003,361170
Tajikistan,Male,2002,355441
Tajikistan,Male,2001,357754
Tajikistan,Male,2000,363642
Tajikistan,Male,1999,359316
Tanzania,Female,2005,3685496
Tanzania,Female,2004,3456822
Tanzania,Female,2003,3197352
Tanzania,Female,2002,2929320
Tanzania,Female,2001,2407244
Tanzania,Female,2000,2169937
Tanzania,Female,1999,2090161
Tanzania,Male,2005,3855712
Tanzania,Male,2004,3626241
Tanzania,Male,2003,3365420
Tanzania,Male,2002,3052018
Tanzania,Male,2001,2474344
Tanzania,Male,2000,2212473
Tanzania,Male,1999,2099655
Thailand,Female,2005,2876432
Thailand,Female,2004,2929545
Thailand,Female,2003,2898425
Thailand,Female,2002,2928097
Thailand,Female,2001,2914947
Thailand,Female,2000,2945843
Thailand,Female,1999,2953799
Thailand,Male,2005,3098183
Thailand,Male,2004,3124972
Thailand,Male,2003,3098965
Thailand,Male,2002,3128323
Thailand,Male,2001,3108767
Thailand,Male,2000,3154804
Thailand,Male,1999,3166601
Timor Leste,Female,2005,83457
Timor Leste,Female,2004,86381
Timor Leste,Male,2005,94513
Timor Leste,Male,2004,97102
Togo,Female,2005,457915
Togo,Female,2004,449305
Togo,Female,2003,441143
Togo,Female,2002,438852
Togo,Female,2001,418519
Togo,Female,2000,400918
Togo,Female,1999,410894
Togo,Male,2005,538792
Togo,Male,2004,535541
Togo,Male,2003,533920
Togo,Male,2002,538682
Togo,Male,2001,526584
Togo,Male,2000,514001
Togo,Male,1999,542992
Tokelau,Female,2004,139
Tokelau,Female,2003,114
Tokelau,Female,2002,122
Tokelau,Female,2001,123
Tokelau,Female,2000,119
Tokelau,Male,2004,104
Tokelau,Male,2003,113
Tokelau,Male,2002,144
Tokelau,Male,2001,143
Tokelau,Male,2000,128
Tonga,Female,2005,7967
Tonga,Female,2004,8030
Tonga,Female,2003,8395
Tonga,Female,2002,8063
Tonga,Female,2001,8041
Tonga,Female,2000,7788
Tonga,Female,1999,7793
Tonga,Male,2005,8973
Tonga,Male,2004,9083
Tonga,Male,2003,9496
Tonga,Male,2002,9042
Tonga,Male,2001,8992
Tonga,Male,2000,8909
Tonga,Male,1999,8990
Trinidad and Tobago,Female,2005,63049
Trinidad and Tobago,Female,2004,66612
Trinidad and Tobago,Female,2003,68554
Trinidad and Tobago,Female,2002,69423
Trinidad and Tobago,Female,2001,75890
Trinidad and Tobago,Female,2000,82686
Trinidad and Tobago,Female,1999,84595
Trinidad and Tobago,Male,2005,66654
Trinidad and Tobago,Male,2004,70701
Trinidad and Tobago,Male,2003,72482
Trinidad and Tobago,Male,2002,72004
Trinidad and Tobago,Male,2001,79476
Trinidad and Tobago,Male,2000,85846
Trinidad and Tobago,Male,1999,87609
Tunisia,Female,2005,565297
Tunisia,Female,2004,585977
Tunisia,Female,2003,608856
Tunisia,Female,2002,631323
Tunisia,Female,2001,653995
Tunisia,Female,2000,670629
Tunisia,Female,1999,683597
Tunisia,Male,2005,619004
Tunisia,Male,2004,642370
Tunisia,Male,2003,668268
Tunisia,Male,2002,694384
Tunisia,Male,2001,719909
Tunisia,Male,2000,743166
Tunisia,Male,1999,759307
Turkey,Female,2005,3792521
Turkey,Female,2004,3746151
Turkey,Female,2003,3751048
Turkey,Female,2002,3875902
Turkey,Female,2001,3767269
Turkey,Female,2000,3669320
Turkey,Male,2005,4155082
Turkey,Male,2004,4126395
Turkey,Male,2003,4153313
Turkey,Male,2002,4335059
Turkey,Male,2001,4247464
Turkey,Male,2000,4180783
Turks and Caicos Islands,Female,2005,1134
Turks and Caicos Islands,Female,2004,1077
Turks and Caicos Islands,Female,2003,884
Turks and Caicos Islands,Female,2002,1046
Turks and Caicos Islands,Female,2001,1071
Turks and Caicos Islands,Female,2000,963
Turks and Caicos Islands,Female,1999,885
Turks and Caicos Islands,Male,2005,1086
Turks and Caicos Islands,Male,2004,1040
Turks and Caicos Islands,Male,2003,926
Turks and Caicos Islands,Male,2002,1091
Turks and Caicos Islands,Male,2001,1105
Turks and Caicos Islands,Male,2000,1055
Turks and Caicos Islands,Male,1999,937
Tuvalu,Female,2004,701
Tuvalu,Female,2003,679
Tuvalu,Female,2002,656
Tuvalu,Female,2001,717
Tuvalu,Female,2000,730
Tuvalu,Female,1999,647
Tuvalu,Male,2004,703
Tuvalu,Male,2003,665
Tuvalu,Male,2002,627
Tuvalu,Male,2001,710
Tuvalu,Male,2000,787
Tuvalu,Male,1999,713
Uganda,Female,2005,3581311
Uganda,Female,2004,3644364
Uganda,Female,2003,3760725
Uganda,Female,2002,3633018
Uganda,Female,2001,3372881
Uganda,Female,2000,3163459
Uganda,Female,1999,2986351
Uganda,Male,2005,3642568
Uganda,Male,2004,3732928
Uganda,Male,2003,3872589
Uganda,Male,2002,3721135
Uganda,Male,2001,3528035
Uganda,Male,2000,3395554
Uganda,Male,1999,3301888
Ukraine,Female,2005,946549
Ukraine,Female,2004,899423
Ukraine,Female,2003,955259
Ukraine,Female,2002,996709
Ukraine,Female,2001,1006455
Ukraine,Female,2000,1010825
Ukraine,Female,1999,1069078
Ukraine,Male,2005,999166
Ukraine,Male,2004,951311
Ukraine,Male,2003,1005253
Ukraine,Male,2002,1050376
Ukraine,Male,2001,1058893
Ukraine,Male,2000,1067874
Ukraine,Male,1999,1131020
United Arab Emirates,Female,2005,127447
United Arab Emirates,Female,2004,123081
United Arab Emirates,Female,2003,119913
United Arab Emirates,Female,2002,137316
United Arab Emirates,Female,2001,134458
United Arab Emirates,Female,2000,130714
United Arab Emirates,Female,1999,129912
United Arab Emirates,Male,2005,135360
United Arab Emirates,Male,2004,131521
United Arab Emirates,Male,2003,128457
United Arab Emirates,Male,2002,148428
United Arab Emirates,Male,2001,145790
United Arab Emirates,Male,2000,142430
United Arab Emirates,Male,1999,140574
United Kingdom,Female,2005,2259392
United Kingdom,Female,2004,2285363
United Kingdom,Female,2003,2189893
United Kingdom,Female,2002,2212808
United Kingdom,Female,2001,2242043
United Kingdom,Female,2000,2260149
United Kingdom,Female,1999,2276084
United Kingdom,Male,2005,2375599
United Kingdom,Male,2004,2400370
United Kingdom,Male,2003,2298269
United Kingdom,Male,2002,2323335
United Kingdom,Male,2001,2354067
United Kingdom,Male,2000,2371474
United Kingdom,Male,1999,2385150
United States of America,Female,2005,11871914
United States of America,Female,2004,11807911
United States of America,Female,2003,12139802
United States of America,Female,2002,12181565
United States of America,Female,2001,12329668
United States of America,Female,2000,12085114
United States of America,Female,1999,12337903
United States of America,Male,2005,12582688
United States of America,Male,2004,12751583
United States of America,Male,2003,12708716
United States of America,Male,2002,12673915
United States of America,Male,2001,12967932
United States of America,Male,2000,12888062
United States of America,Male,1999,12600028
Uruguay,Female,2004,176944
Uruguay,Female,2003,176742
Uruguay,Female,2002,176592
Uruguay,Female,2001,174078
Uruguay,Female,2000,175093
Uruguay,Female,1999,178054
Uruguay,Male,2004,189261
Uruguay,Male,2003,188681
Uruguay,Male,2002,188266
Uruguay,Male,2001,185479
Uruguay,Male,2000,185741
Uruguay,Male,1999,188407
Uzbekistan,Female,2004,1194874
Uzbekistan,Female,2003,1230456
Uzbekistan,Female,2002,1254912
Uzbekistan,Male,2004,1245729
Uzbekistan,Male,2003,1282886
Uzbekistan,Male,2002,1307682
Vanuatu,Female,2005,18823
Vanuatu,Female,2004,18611
Vanuatu,Female,2003,18926
Vanuatu,Female,2002,17993
Vanuatu,Female,2001,17462
Vanuatu,Female,2000,16975
Vanuatu,Female,1999,16352
Vanuatu,Male,2005,20518
Vanuatu,Male,2004,20349
Vanuatu,Male,2003,20462
Vanuatu,Male,2002,19477
Vanuatu,Male,2001,19020
Vanuatu,Male,2000,18699
Vanuatu,Male,1999,17981
Venezuela,Female,2005,1671053
Venezuela,Female,2004,1671885
Venezuela,Female,2003,1671020
Venezuela,Female,2002,1699610
Venezuela,Female,2001,1660644
Venezuela,Female,2000,1614921
Venezuela,Female,1999,1582545
Venezuela,Male,2005,1778237
Venezuela,Male,2004,1781494
Venezuela,Male,2003,1778964
Venezuela,Male,2002,1807170
Venezuela,Male,2001,1762836
Venezuela,Male,2000,1712876
Venezuela,Male,1999,1678798
Vietnam,Female,2005,3690563
Vietnam,Female,2004,3951439
Vietnam,Female,2003,4198829
Vietnam,Female,2002,4436573
Vietnam,Female,2001,4646911
Vietnam,Female,2000,4800886
Vietnam,Female,1999,4842041
Vietnam,Male,2005,4082921
Vietnam,Male,2004,4398752
Vietnam,Male,2003,4642175
Vietnam,Male,2002,4900340
Vietnam,Male,2001,5104523
Vietnam,Male,2000,5262139
Vietnam,Male,1999,5408173
Yemen,Female,2005,1339308
Yemen,Female,2004,1257254
Yemen,Female,2003,1174556
Yemen,Female,2002,1079727
Yemen,Female,2001,993811
Yemen,Female,2000,926129
Yemen,Female,1999,804770
Yemen,Male,2005,1880246
Yemen,Male,2004,1850547
Yemen,Male,2003,1775847
Yemen,Male,2002,1703644
Yemen,Male,2001,1649768
Yemen,Male,2000,1537411
Yemen,Male,1999,1498017
Zambia,Female,2005,1241907
Zambia,Female,2004,1095674
Zambia,Female,2002,832474
Zambia,Female,2001,783224
Zambia,Female,2000,764231
Zambia,Female,1999,743531
Zambia,Male,2005,1323512
Zambia,Male,2004,1155683
Zambia,Male,2002,899105
Zambia,Male,2001,842423
Zambia,Male,2000,825313
Zambia,Male,1999,812176
Zimbabwe,Female,2003,1168484
Zimbabwe,Female,2002,1184774
Zimbabwe,Female,2001,1247274
Zimbabwe,Female,2000,1208748
Zimbabwe,Female,1999,1208790
Zimbabwe,Male,2003,1193104
Zimbabwe,Male,2002,1214476
Zimbabwe,Male,2001,1287522
Zimbabwe,Male,2000,1251921
Zimbabwe,Male,1999,1251533
,,,
fnSeqID,Footnote,,
1,Magnitude nil or negligible.,,
2,Refers to total enrolment of which female enrolment is nil in magnitude.,,
3,UIS estimation.,,
4,Figure based on: UIS estimation.,,
5,Policy change: Introduction of free universal primary education.,,
6,National Estimation.,,
7,Policy change: The duration of primary has been extended by one year.,,
8,Figure based on: National Estimation and UIS estimation.,,
