Country or Area,Subgroup,Year,Value
Tunisia,Male,2002,104293
Tunisia,Male,2001,107533
Tunisia,Male,1999,81408
Turkey,Female,2005,881919
Turkey,Female,2004,816602
Turkey,Female,2003,810630
Turkey,Female,2002,694372
Turkey,Female,2001,656005
Turkey,Female,2000,629734
Turkey,Female,1999,580596
Turkey,Male,2005,1224432
Turkey,Male,2004,1156060
Turkey,Male,2003,1107853
Turkey,Male,2002,983564
Turkey,Male,2001,951383
Turkey,Male,2000,958633
Turkey,Male,1999,884144
Turks and Caicos Islands,Female,2005,…
Turks and Caicos Islands,Female,2004,…
Turks and Caicos Islands,Female,2003,…
Turks and Caicos Islands,Female,2002,…
Turks and Caicos Islands,Female,2001,…
Turks and Caicos Islands,Female,2000,…
Turks and Caicos Islands,Female,1999,…
Turks and Caicos Islands,Male,2005,…
Turks and Caicos Islands,Male,2004,…
Turks and Caicos Islands,Male,2003,…
Turks and Caicos Islands,Male,2002,…
Turks and Caicos Islands,Male,2001,…
Turks and Caicos Islands,Male,2000,…
Turks and Caicos Islands,Male,1999,…
Tuvalu,Female,2005,…
Tuvalu,Female,2004,…
Tuvalu,Female,2003,…
Tuvalu,Female,2002,…
Tuvalu,Female,2001,…
Tuvalu,Female,2000,…
Tuvalu,Female,1999,…
Tuvalu,Male,2005,…
Tuvalu,Male,2004,…
Tuvalu,Male,2003,…
Tuvalu,Male,2002,…
Tuvalu,Male,2001,…
Tuvalu,Male,2000,…
Tuvalu,Male,1999,…
Uganda,Female,2004,33914
Uganda,Female,2003,25538
Uganda,Female,2002,24659
Uganda,Female,2001,21575
Uganda,Female,2000,18877
Uganda,Female,1999,14005
Uganda,Male,2004,54446
Uganda,Male,2003,48552
Uganda,Male,2002,46885
Uganda,Male,2001,41011
Uganda,Male,2000,36890
Uganda,Male,1999,26586
Ukraine,Female,2005,1408242
Ukraine,Female,2004,1329142
Ukraine,Female,2003,1235249
Ukraine,Female,2002,1139384
Ukraine,Female,2001,1034902
Ukraine,Female,2000,952272
Ukraine,Female,1999,915837
Ukraine,Male,2005,1196633
Ukraine,Male,2004,1135932
Ukraine,Male,2003,1060972
Ukraine,Male,2002,995292
Ukraine,Male,2001,915853
Ukraine,Male,2000,859266
Ukraine,Male,1999,821162
United Arab Emirates,Female,2003,45220
United Arab Emirates,Female,2002,42134
United Arab Emirates,Female,2001,39048
United Arab Emirates,Female,2000,29782
United Arab Emirates,Female,1999,27140
United Arab Emirates,Male,2003,22962
United Arab Emirates,Male,2002,21285
United Arab Emirates,Male,2001,19608
United Arab Emirates,Male,2000,13677
United Arab Emirates,Male,1999,13233
United Kingdom,Female,2005,1308362
United Kingdom,Female,2004,1282015
United Kingdom,Female,2003,1278980
United Kingdom,Female,2002,1237795
United Kingdom,Female,2001,1127606
United Kingdom,Female,2000,1091854
United Kingdom,Female,1999,1106973
United Kingdom,Male,2005,979179
United Kingdom,Male,2004,965426
United Kingdom,Male,2003,1008853
United Kingdom,Male,2002,1002885
United Kingdom,Male,2001,939743
United Kingdom,Male,2000,932284
United Kingdom,Male,1999,973987
United States of America,Female,2005,9884782
United States of America,Female,2004,9644920
United States of America,Female,2003,9409595
United States of America,Female,2002,8967172
United States of America,Female,2001,7596436
United States of America,Female,2000,7362121
United States of America,Female,1999,7663037
United States of America,Male,2005,7387262
United States of America,Male,2004,7255551
United States of America,Male,2003,7202116
United States of America,Male,2002,6960815
United States of America,Male,2001,5999144
United States of America,Male,2000,5840759
United States of America,Male,1999,6106325
Uruguay,Female,2004,68422
Uruguay,Female,2003,67181
Uruguay,Female,2002,64375
Uruguay,Female,2001,61720
Uruguay,Female,2000,62473
Uruguay,Female,1999,57495
Uruguay,Male,2004,35009
Uruguay,Male,2003,34117
Uruguay,Male,2002,34145
Uruguay,Male,2001,35137
Uruguay,Male,2000,35168
Uruguay,Male,1999,33780
Uzbekistan,Female,2004,178904
Uzbekistan,Female,2003,173033
Uzbekistan,Female,2002,167191
Uzbekistan,Male,2004,228678
Uzbekistan,Male,2003,220877
Uzbekistan,Male,2002,213432
Vanuatu,Female,2004,345
Vanuatu,Female,2003,331
Vanuatu,Female,2002,317
Vanuatu,Male,2004,610
Vanuatu,Male,2003,583
Vanuatu,Male,2002,578
Venezuela,Female,2003,501678
Venezuela,Female,2002,476453
Venezuela,Female,2000,391644
Venezuela,Male,2003,481539
Venezuela,Male,2002,451382
Venezuela,Male,2000,276465
Vietnam,Female,2005,554356
Vietnam,Female,2004,543931
Vietnam,Female,2003,356609
Vietnam,Female,2002,335859
Vietnam,Female,2001,315150
Vietnam,Female,2000,304913
Vietnam,Female,1999,347629
Vietnam,Male,2005,800187
Vietnam,Male,2004,784554
Vietnam,Male,2003,472850
Vietnam,Male,2002,448816
Vietnam,Male,2001,434103
Vietnam,Male,2000,427274
Vietnam,Male,1999,462443
Yemen,Female,2005,52426
Yemen,Female,2004,50367
Yemen,Female,2000,35958
Yemen,Female,1999,34068
Yemen,Male,2005,148617
Yemen,Male,2004,141704
Yemen,Male,2000,137172
Yemen,Male,1999,130098
Zambia,Female,2000,7767
Zambia,Female,1999,7325
Zambia,Male,2000,16786
Zambia,Male,1999,15830
Zimbabwe,Female,2003,21631
Zimbabwe,Female,2002,24569
Zimbabwe,Female,2001,21859
Zimbabwe,Female,2000,18296
Zimbabwe,Male,2003,34058
Zimbabwe,Male,2002,35652
Zimbabwe,Male,2001,37723
Zimbabwe,Male,2000,30598
